-32.39668382411906,-32.325911803453785,1.7681479021428201,1.1123329199239511
-31.27407527581519,-31.207628023078627,1.7968147936942456,1.8193068047892234
-30.527775084322688,-30.46381822412486,1.8476096239034157,2.4798392354098913
-29.90426216378859,-29.84282236612389,1.901628791028046,3.10227564573672
-29.36340803186446,-29.304218912344737,1.9424074020633133,3.7343477824697535
-28.882806373132773,-28.825638079030956,1.9780726279966028,4.367878829998612
-28.44890726162904,-28.393564501542244,2.009931380341052,5.003309994863928
-28.05256448528305,-27.998880472553275,2.039399047344253,5.639828775083408
-27.687459332107807,-27.635281979412866,2.053188837019656,6.314066483201321
-27.351059975087505,-27.300239313048436,2.0505743773613148,7.029653341548336
-27.038384658470292,-26.988823068957977,2.081867910846892,7.656668960997889
-30.611375688962788,-30.547526767949083,2.87692111451652,1.1543286162458477
-29.66351576508699,-29.603413003056033,2.9215341232309724,1.8290773575640698
-28.99261294821403,-28.934643802923578,2.9291043323815122,2.5684327630242665
-28.474280907423676,-28.418257100143524,3.004740509701204,3.1916118091573833
-28.02188888910247,-27.96766686258212,3.0586479640780446,3.8246246342981527
-27.618180106567483,-27.565589999726257,3.1019526596525804,4.464196140520154
-27.25180783494392,-27.200695007291955,3.1409324814457182,5.1051310791925575
-26.915356949745316,-26.865592714029404,3.176311838451901,5.747472175856272
-26.603645528698454,-26.555120251397042,3.2093197710282433,6.390978052382088
-26.312927681573832,-26.26554068101149,3.227273679172386,7.063190903616906
-26.04170746444435,-25.99535163365851,3.218304598420849,7.792529997498238
-29.46848661089614,-29.40784589382201,4.042975339934465,1.1663060524967217
-28.581554098213886,-28.525197793034515,4.061535401433145,1.8569394679003346
-27.964545091849978,-27.91092118964501,4.061535644531249,2.568433166027068
-27.498079623515228,-27.44579635960096,4.061536441211599,3.290226553691489
-27.103290264426086,-27.05251763944889,4.130053321873039,3.9101402044470377
-26.748575677361153,-26.699158122997584,4.187134356539568,4.549427487407242
-26.424861052248602,-26.376693592567204,4.2343104215429435,5.192648058948357
-26.126344208868936,-26.079322899046364,4.275458386648077,5.838574873246347
-25.8487006657177,-25.802731672455753,4.312350584700862,6.487012307469264
-25.588659608913808,-25.54366594887421,4.347269561730807,7.135770267150458
-25.343809421601353,-25.29972386798488,4.366372943050374,7.8123196335726695
-28.598965410355678,-28.54184610244434,5.041414113030796,1.2370720693538488
-27.79986778856316,-27.745784899796465,5.138899667994545,1.9139834987839062
-27.21964923862305,-27.16770632285248,5.229814728784408,2.5684331561603675
-26.769672389064667,-26.719255462848967,5.2461485309278295,3.297079842277435
-26.399447117413114,-26.350852985922955,5.2461512297926145,3.9584059274055576
-26.073793854300476,-26.026699120232948,5.246150472087626,4.640300058779318
-25.779924032887816,-25.733999809576456,5.266553490158752,5.309466219154504
-25.508767159279046,-25.463828996544475,5.327497737072976,5.9469570686505335
-25.25548788965483,-25.211461365627088,5.379340734244798,6.589745182200025
-25.01734139034459,-24.974180317596353,5.4248757441262,7.235682415257196
-24.79242615593209,-24.750084590932406,5.4654463032173854,7.884093713797426
-27.873303125718916,-27.819094479665168,6.083467573083259,1.2773726999037183
